2026-01-18T11:42:01+01:00,APPROVED,93.48,Within safe parameters
2026-01-18T11:42:03+01:00,APPROVED,93.48,Within safe parameters
2026-01-18T11:42:05+01:00,APPROVED,93.48,Within safe parameters
2026-01-20T06:46:59+01:00,APPROVED,120.00,Within safe parameters
2026-01-20T06:55:42+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:55:42+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:55:42+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:55:42+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:55:52+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:55:52+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:55:52+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:55:52+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:56:02+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:56:02+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:56:02+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:56:02+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:56:12+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:56:12+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:56:12+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:56:12+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:56:22+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:56:22+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:56:22+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:56:23+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:56:32+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:56:33+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:56:33+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:56:33+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:56:42+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:56:42+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:56:42+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:56:42+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:56:52+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:56:52+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:56:52+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:56:52+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:57:02+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:57:02+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:57:02+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:57:02+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:57:12+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:57:12+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:57:13+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:57:14+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:57:22+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:57:22+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:57:22+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:57:22+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:57:32+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:57:32+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:57:32+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:57:32+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:57:42+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:57:42+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:57:43+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:57:43+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:57:52+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:57:52+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:57:52+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:57:52+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:58:02+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:58:02+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:58:02+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:58:02+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:58:12+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:58:12+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:58:12+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:58:12+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:58:22+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:58:22+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:58:22+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:58:22+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:58:32+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:58:32+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:58:32+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:58:32+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:58:42+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:58:42+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:58:42+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:58:42+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:58:52+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:58:52+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:58:52+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:58:52+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:59:02+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:59:02+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:59:02+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:59:02+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:59:12+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:59:12+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:59:12+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:59:12+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:59:22+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:59:22+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:59:22+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:59:22+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:59:32+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:59:32+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:59:32+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:59:32+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:59:42+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:59:42+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:59:42+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:59:42+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T06:59:52+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T06:59:52+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T06:59:52+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T06:59:52+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:00:02+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:00:02+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T07:00:02+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T07:00:02+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:00:12+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:00:12+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T07:00:12+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T07:00:12+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:00:22+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:00:22+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T07:00:23+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T07:00:23+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:00:32+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:00:32+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T07:00:32+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T07:00:32+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:00:42+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:00:42+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T07:00:43+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T07:00:43+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:00:52+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:00:52+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T07:00:52+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T07:00:52+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:01:02+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:01:02+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T07:01:02+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T07:01:02+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:01:12+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:01:13+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T07:01:13+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T07:01:13+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:01:23+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:01:23+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T07:01:24+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T07:01:26+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:01:32+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:01:32+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T07:01:32+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T07:01:32+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:01:42+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:01:42+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T07:01:42+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T07:01:42+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:01:52+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:01:52+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T07:01:52+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T07:01:52+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:02:02+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:02:02+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T07:02:02+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T07:02:02+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:02:12+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:02:12+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T07:02:12+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T07:02:12+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:02:22+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:02:22+01:00,APPROVED,1112.00,Within safe parameters
2026-01-20T07:02:22+01:00,APPROVED,204.00,Within safe parameters
2026-01-20T07:02:22+01:00,APPROVED,1538.00,Within safe parameters
2026-01-20T07:02:32+01:00,APPROVED,625.00,Within safe parameters
2026-01-20T07:02:32+01:00,APPROVED,1112.00,Within safe parameters
